geoName;coordinates;cansancio;pérdida de apetito;Pérdida de libido;Ataque de pánico;culpa;Fecha
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;22/02/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/02/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/02/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;25/02/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};54;0;0;0;46;25/02/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;26/02/2019
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;26/02/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;26/02/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;27/02/2019
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;27/02/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/02/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;28/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/03/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/03/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;04/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/03/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/03/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;05/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/03/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;06/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;08/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/03/2019
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;09/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;10/03/2019
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;10/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/03/2019
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;11/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/03/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;13/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;13/03/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;100;14/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;15/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};36;0;0;0;64;18/03/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};100;0;0;0;0;19/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;19/03/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;20/03/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;20/03/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;21/03/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;23/03/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;24/03/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;24/03/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;25/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/03/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;29/03/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;30/03/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;30/03/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;03/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;04/04/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;05/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/04/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;06/04/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;06/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/04/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;07/04/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;07/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;08/04/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;08/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;09/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;09/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/04/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;12/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/04/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;13/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;14/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/04/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;15/04/2019
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;16/04/2019
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;16/04/2019
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;17/04/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/04/2019
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;17/04/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/04/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;20/04/2019
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;20/04/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;21/04/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;21/04/2019
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;21/04/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;22/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/04/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;28/04/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;29/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;08/05/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;09/05/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;10/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;12/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;16/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/05/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;18/05/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;19/05/2019
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;20/05/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;21/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/05/2019
Épila;{'lat': 41.596716, 'lng': -1.2674411};0;0;0;0;0;21/05/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;22/05/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;22/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/05/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;23/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;23/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/05/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;26/05/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;27/05/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;28/05/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;100;28/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/05/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;29/05/2019
Fuentes de Ebro;{'lat': 41.5130541, 'lng': -0.6311809};0;0;0;0;0;29/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/05/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;31/05/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;31/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/05/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;01/06/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;01/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/06/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;02/06/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;02/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/06/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;03/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;03/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/06/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;06/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/06/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;07/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/06/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;11/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;11/06/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;12/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/06/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;13/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/06/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;14/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/06/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;16/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/06/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;17/06/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;18/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/06/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;19/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/06/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;23/06/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;23/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/06/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;24/06/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;24/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};34;0;0;0;66;29/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;30/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/07/2019
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;03/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;03/07/2019
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;04/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};37;0;0;0;63;05/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/07/2019
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;07/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;07/07/2019
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;08/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;11/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;100;14/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/07/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;16/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/07/2019
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;17/07/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;17/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/07/2019
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;18/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;21/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;22/07/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/07/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;28/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;29/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;31/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;02/08/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;02/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/08/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;03/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/08/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;04/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/08/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;05/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;09/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;14/08/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;14/08/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;100;15/08/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;15/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/08/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;16/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;16/08/2019
Alcañiz;{'lat': 41.0510353, 'lng': -0.1335373};0;0;0;0;0;17/08/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;17/08/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;18/08/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;19/08/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;20/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/08/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;22/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;23/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/08/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/08/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;25/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;25/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/08/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/08/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;29/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/09/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;02/09/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;03/09/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/09/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/09/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/09/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;08/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/09/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;09/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;16/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/09/2019
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;17/09/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;17/09/2019
