geoName;coordinates;estrés;dolor de cuello;dolor de espalda;molestias en los ojos;dolor de muñeca;Fecha
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;03/06/2018
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;04/06/2018
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;15/06/2018
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;16/06/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;24/06/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/06/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;26/06/2018
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;27/06/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/06/2018
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;28/06/2018
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;01/07/2018
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;02/07/2018
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;02/07/2018
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;03/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/07/2018
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;21/07/2018
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;22/07/2018
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;24/07/2018
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;25/07/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/09/2018
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;05/09/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;05/09/2018
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;06/09/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;06/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2018
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;19/09/2018
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;20/09/2018
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;23/09/2018
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;24/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/09/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/09/2018
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;03/10/2018
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;04/10/2018
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;06/10/2018
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;07/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;30;70;0;0;09/10/2018
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;21/10/2018
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;29/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/10/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/11/2018
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;10/11/2018
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;11/11/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;11/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;11/11/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;12/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;16/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;20/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/11/2018
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;28/11/2018
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;28/11/2018
Monreal del Campo;{'lat': 40.7877194, 'lng': -1.3553635};0;0;0;0;0;29/11/2018
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;29/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/11/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/12/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;03/12/2018
Villanueva de Gállego;{'lat': 41.7737488, 'lng': -0.8246595};0;0;0;0;0;03/12/2018
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;04/12/2018
Villanueva de Gállego;{'lat': 41.7737488, 'lng': -0.8246595};0;0;0;0;0;04/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/12/2018
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/12/2018
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;07/01/2019
Ateca;{'lat': 41.3296158, 'lng': -1.7952762};0;0;0;0;0;08/01/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;13/01/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;14/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;15/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/01/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;21/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;21/01/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;22/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/01/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;24/01/2019
Calatayud;{'lat': 41.3531678, 'lng': -1.6468455};0;0;0;0;0;25/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/01/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;29/01/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/01/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;30/01/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;30/01/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;30/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/01/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;31/01/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;06/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;07/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/02/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;28/02/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/02/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;01/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;02/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;08/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;19/03/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;20/03/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;21/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;24/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;25/03/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;26/03/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/03/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;27/03/2019
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;19/04/2019
Calamocha;{'lat': 40.9173028, 'lng': -1.299939};0;0;0;0;0;20/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/04/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;40;60;0;0;23/04/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;24/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/04/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;25/04/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;25/04/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;26/04/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;01/05/2019
Barbastro;{'lat': 42.0360435, 'lng': 0.1284404};0;0;0;0;0;02/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;05/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/05/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;22/05/2019
Ejea de los Caballeros;{'lat': 42.1257236, 'lng': -1.1365014};0;0;0;0;0;23/05/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;11/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/06/2019
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;16/06/2019
Pedrola;{'lat': 41.7851062, 'lng': -1.2185371};0;0;0;0;0;17/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;20/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;21/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/06/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;23/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;27/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;28/06/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/07/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;03/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/07/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;04/07/2019
Cariñena;{'lat': 41.3370805, 'lng': -1.2241497};0;0;0;0;0;04/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/07/2019
Alagón;{'lat': 41.7689166, 'lng': -1.1173154};0;0;0;0;0;05/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;09/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;09/07/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;10/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/07/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/07/2019
Ariza;{'lat': 41.3114455, 'lng': -2.0579416};0;0;0;0;0;30/07/2019
Ariza;{'lat': 41.3114455, 'lng': -2.0579416};0;0;0;0;0;31/07/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;16/08/2019
Binéfar;{'lat': 41.8485199, 'lng': 0.2960544};0;0;0;0;0;17/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;21/08/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/08/2019
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;08/09/2019
Ciudad Residencial el Zorongo;{'lat': 41.7659922, 'lng': -0.8806231};0;0;0;0;0;09/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;15/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/09/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;19/09/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;20/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;30/09/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/10/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;07/10/2019
Ricla;{'lat': 41.506493, 'lng': -1.4036179};0;0;0;0;0;08/10/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;13/10/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;14/10/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;15/10/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;15/10/2019
Jaca;{'lat': 42.5717166, 'lng': -0.5470554};0;0;0;0;0;16/10/2019
Teruel;{'lat': 40.3456879, 'lng': -1.1064345};0;0;0;0;0;16/10/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;23/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/10/2019
María de Huerva;{'lat': 41.540099, 'lng': -0.9946155};0;0;0;0;0;24/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;24/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/10/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;31/10/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;03/11/2019
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;16/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;20/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;23/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;24/11/2019
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;27/11/2019
Cuarte de Huerva;{'lat': 41.5962142, 'lng': -0.9331147};0;0;0;0;0;28/11/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;03/12/2019
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;05/12/2019
Caspe;{'lat': 41.2344007, 'lng': -0.0408208};0;0;0;0;0;06/12/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;07/12/2019
Monzón;{'lat': 41.9157645, 'lng': 0.1928216};0;0;0;0;0;08/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;10/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;16/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;17/12/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;27/12/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;28/12/2019
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;29/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;29/12/2019
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;30/12/2019
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;31/12/2019
Mallén;{'lat': 41.8985325, 'lng': -1.4168974};0;0;0;0;0;01/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/01/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;13/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/01/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;14/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;22/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;23/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;25/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;26/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/01/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/01/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;03/02/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;04/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;04/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;05/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;07/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;09/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;11/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;12/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;13/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;14/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;18/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;100;0;0;0;20/02/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;21/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;21/02/2020
Utebo;{'lat': 41.7087277, 'lng': -0.9986738};0;0;0;0;0;22/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;27/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;28/02/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;01/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;02/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};45;0;55;0;0;03/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;06/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;07/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;08/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};100;0;0;0;0;09/03/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;17/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;17/03/2020
Huesca;{'lat': 42.131845, 'lng': -0.4078058};0;0;0;0;0;18/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;100;0;0;18/03/2020
Zaragoza;{'lat': 41.6488226, 'lng': -0.8890853};0;0;0;0;0;19/03/2020
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;22/03/2020
Tarazona;{'lat': 41.9042972, 'lng': -1.7222535};0;0;0;0;0;23/03/2020
